M4id,category,Frequency,Horizon,SP
Q3178,Macro,4,8,Quarterly
Q3179,Macro,4,8,Quarterly
Q3180,Macro,4,8,Quarterly
Q3181,Macro,4,8,Quarterly
Q3182,Macro,4,8,Quarterly
Q3183,Macro,4,8,Quarterly
Q3184,Macro,4,8,Quarterly
Q3185,Macro,4,8,Quarterly
Q3186,Macro,4,8,Quarterly
Q3187,Macro,4,8,Quarterly
Q3188,Macro,4,8,Quarterly
Q3189,Macro,4,8,Quarterly
Q3190,Macro,4,8,Quarterly
Q3191,Macro,4,8,Quarterly
Q3192,Macro,4,8,Quarterly
Q3193,Macro,4,8,Quarterly
Q3194,Macro,4,8,Quarterly
Q3195,Macro,4,8,Quarterly
Q3196,Macro,4,8,Quarterly
Q3197,Macro,4,8,Quarterly
Q3198,Macro,4,8,Quarterly
Q3199,Macro,4,8,Quarterly
Q3200,Macro,4,8,Quarterly
Q3201,Macro,4,8,Quarterly
Q3202,Macro,4,8,Quarterly
Q3203,Macro,4,8,Quarterly
Q3204,Macro,4,8,Quarterly
Q3205,Macro,4,8,Quarterly
Q3206,Macro,4,8,Quarterly
Q3207,Macro,4,8,Quarterly
Q3208,Macro,4,8,Quarterly
Q3209,Macro,4,8,Quarterly
Q3210,Macro,4,8,Quarterly
Q3211,Macro,4,8,Quarterly
Q3212,Macro,4,8,Quarterly
Q3213,Macro,4,8,Quarterly
Q3214,Macro,4,8,Quarterly
Q3215,Macro,4,8,Quarterly
Q3216,Macro,4,8,Quarterly
Q3217,Macro,4,8,Quarterly
Q3218,Macro,4,8,Quarterly
Q3219,Macro,4,8,Quarterly
Q3220,Macro,4,8,Quarterly
Q3221,Macro,4,8,Quarterly
Q3222,Macro,4,8,Quarterly
Q3223,Macro,4,8,Quarterly
Q3224,Macro,4,8,Quarterly
Q3225,Macro,4,8,Quarterly
Q3226,Macro,4,8,Quarterly
Q3227,Macro,4,8,Quarterly
Q3228,Macro,4,8,Quarterly
Q3229,Macro,4,8,Quarterly
Q3230,Macro,4,8,Quarterly
Q3231,Macro,4,8,Quarterly
Q3232,Macro,4,8,Quarterly
Q3233,Macro,4,8,Quarterly
Q3234,Macro,4,8,Quarterly
Q3235,Macro,4,8,Quarterly
Q3236,Macro,4,8,Quarterly
Q3237,Macro,4,8,Quarterly
Q3238,Macro,4,8,Quarterly
Q3239,Macro,4,8,Quarterly
Q3240,Macro,4,8,Quarterly
Q3241,Macro,4,8,Quarterly
Q3242,Macro,4,8,Quarterly
Q3243,Macro,4,8,Quarterly
Q3244,Macro,4,8,Quarterly
Q3245,Macro,4,8,Quarterly
Q3246,Macro,4,8,Quarterly
Q3247,Macro,4,8,Quarterly
Q3248,Macro,4,8,Quarterly
Q3249,Macro,4,8,Quarterly
Q3250,Macro,4,8,Quarterly
Q3251,Macro,4,8,Quarterly
Q3252,Macro,4,8,Quarterly
Q3253,Macro,4,8,Quarterly
Q3254,Macro,4,8,Quarterly
Q3255,Macro,4,8,Quarterly
Q3256,Macro,4,8,Quarterly
Q3257,Macro,4,8,Quarterly
Q3258,Macro,4,8,Quarterly
Q3259,Macro,4,8,Quarterly
Q3260,Macro,4,8,Quarterly
Q3261,Macro,4,8,Quarterly
Q3262,Macro,4,8,Quarterly
Q3263,Macro,4,8,Quarterly
Q3264,Macro,4,8,Quarterly
Q3265,Macro,4,8,Quarterly
Q3266,Macro,4,8,Quarterly
Q3267,Macro,4,8,Quarterly
Q3268,Macro,4,8,Quarterly
Q3269,Macro,4,8,Quarterly
Q3270,Macro,4,8,Quarterly
Q3271,Macro,4,8,Quarterly
Q3272,Macro,4,8,Quarterly
Q3273,Macro,4,8,Quarterly
Q3274,Macro,4,8,Quarterly
Q3275,Macro,4,8,Quarterly
Q3276,Macro,4,8,Quarterly
Q3277,Macro,4,8,Quarterly
Q3278,Macro,4,8,Quarterly
Q3279,Macro,4,8,Quarterly
Q3280,Macro,4,8,Quarterly
Q3281,Macro,4,8,Quarterly
Q3282,Macro,4,8,Quarterly
Q3283,Macro,4,8,Quarterly
Q3284,Macro,4,8,Quarterly
Q3285,Macro,4,8,Quarterly
Q3286,Macro,4,8,Quarterly
Q3287,Macro,4,8,Quarterly
Q3288,Macro,4,8,Quarterly
Q3289,Macro,4,8,Quarterly
Q3290,Macro,4,8,Quarterly
Q3291,Macro,4,8,Quarterly
Q3292,Macro,4,8,Quarterly
Q3293,Macro,4,8,Quarterly
Q3294,Macro,4,8,Quarterly
Q3295,Macro,4,8,Quarterly
Q3296,Macro,4,8,Quarterly
Q3297,Macro,4,8,Quarterly
Q3298,Macro,4,8,Quarterly
Q3299,Macro,4,8,Quarterly
Q3300,Macro,4,8,Quarterly
Q3301,Macro,4,8,Quarterly
Q3302,Macro,4,8,Quarterly
Q3303,Macro,4,8,Quarterly
Q3304,Macro,4,8,Quarterly
Q3305,Macro,4,8,Quarterly
Q3306,Macro,4,8,Quarterly
Q3307,Macro,4,8,Quarterly
Q3308,Macro,4,8,Quarterly
Q3309,Macro,4,8,Quarterly
Q3310,Macro,4,8,Quarterly
Q3311,Macro,4,8,Quarterly
Q3312,Macro,4,8,Quarterly
Q3313,Macro,4,8,Quarterly
Q3314,Macro,4,8,Quarterly
Q3315,Macro,4,8,Quarterly
Q3316,Macro,4,8,Quarterly
Q3317,Macro,4,8,Quarterly
Q3318,Macro,4,8,Quarterly
Q3319,Macro,4,8,Quarterly
Q3320,Macro,4,8,Quarterly
Q3321,Macro,4,8,Quarterly
Q3322,Macro,4,8,Quarterly
Q3323,Macro,4,8,Quarterly
Q3324,Macro,4,8,Quarterly
Q3325,Macro,4,8,Quarterly
Q3326,Macro,4,8,Quarterly
Q3327,Macro,4,8,Quarterly
Q3328,Macro,4,8,Quarterly
Q3329,Macro,4,8,Quarterly
Q3330,Macro,4,8,Quarterly
Q3331,Macro,4,8,Quarterly
Q3332,Macro,4,8,Quarterly
Q3333,Macro,4,8,Quarterly
Q3334,Macro,4,8,Quarterly
Q3335,Macro,4,8,Quarterly
Q3336,Macro,4,8,Quarterly
Q3337,Macro,4,8,Quarterly
Q3338,Macro,4,8,Quarterly
Q3339,Macro,4,8,Quarterly
Q3340,Macro,4,8,Quarterly
Q3341,Macro,4,8,Quarterly
Q3342,Macro,4,8,Quarterly
Q3343,Macro,4,8,Quarterly
Q3344,Macro,4,8,Quarterly
Q3345,Macro,4,8,Quarterly
Q3346,Macro,4,8,Quarterly
Q3347,Macro,4,8,Quarterly
Q3348,Macro,4,8,Quarterly
Q3349,Macro,4,8,Quarterly
Q3350,Macro,4,8,Quarterly
Q3351,Macro,4,8,Quarterly
Q3352,Macro,4,8,Quarterly
Q3353,Macro,4,8,Quarterly
Q3354,Macro,4,8,Quarterly
Q3355,Macro,4,8,Quarterly
Q3356,Macro,4,8,Quarterly
Q3357,Macro,4,8,Quarterly
Q3358,Macro,4,8,Quarterly
Q3359,Macro,4,8,Quarterly
Q3360,Macro,4,8,Quarterly
Q3361,Macro,4,8,Quarterly
Q3362,Macro,4,8,Quarterly
Q3363,Macro,4,8,Quarterly
Q3364,Macro,4,8,Quarterly
Q3365,Macro,4,8,Quarterly
Q3366,Macro,4,8,Quarterly
Q3367,Macro,4,8,Quarterly
Q3368,Macro,4,8,Quarterly
Q3369,Macro,4,8,Quarterly
Q3370,Macro,4,8,Quarterly
Q3371,Macro,4,8,Quarterly
Q3372,Macro,4,8,Quarterly
Q3373,Macro,4,8,Quarterly
Q3374,Macro,4,8,Quarterly
Q3375,Macro,4,8,Quarterly
Q3376,Macro,4,8,Quarterly
Q3377,Macro,4,8,Quarterly
Q3378,Macro,4,8,Quarterly
Q3379,Macro,4,8,Quarterly
Q3380,Macro,4,8,Quarterly
Q3381,Macro,4,8,Quarterly
Q3382,Macro,4,8,Quarterly
Q3383,Macro,4,8,Quarterly
Q3384,Macro,4,8,Quarterly
Q3385,Macro,4,8,Quarterly
Q3386,Macro,4,8,Quarterly
Q3387,Macro,4,8,Quarterly
Q3388,Macro,4,8,Quarterly
Q3389,Macro,4,8,Quarterly
Q3390,Macro,4,8,Quarterly
Q3391,Macro,4,8,Quarterly
Q3392,Macro,4,8,Quarterly
Q3393,Macro,4,8,Quarterly
Q3394,Macro,4,8,Quarterly
Q3395,Macro,4,8,Quarterly
Q3396,Macro,4,8,Quarterly
Q3397,Macro,4,8,Quarterly
Q3398,Macro,4,8,Quarterly
Q3399,Macro,4,8,Quarterly
Q3400,Macro,4,8,Quarterly
Q3401,Macro,4,8,Quarterly
Q3402,Macro,4,8,Quarterly
Q3403,Macro,4,8,Quarterly
Q3404,Macro,4,8,Quarterly
Q3405,Macro,4,8,Quarterly
Q3406,Macro,4,8,Quarterly
Q3407,Macro,4,8,Quarterly
Q3408,Macro,4,8,Quarterly
Q3409,Macro,4,8,Quarterly
Q3410,Macro,4,8,Quarterly
Q3411,Macro,4,8,Quarterly
Q3412,Macro,4,8,Quarterly
Q3413,Macro,4,8,Quarterly
Q3414,Macro,4,8,Quarterly
Q3415,Macro,4,8,Quarterly
Q3416,Macro,4,8,Quarterly
Q3417,Macro,4,8,Quarterly
Q3418,Macro,4,8,Quarterly
Q3419,Macro,4,8,Quarterly
Q3420,Macro,4,8,Quarterly
Q3421,Macro,4,8,Quarterly
Q3422,Macro,4,8,Quarterly
Q3423,Macro,4,8,Quarterly
Q3424,Macro,4,8,Quarterly
Q3425,Macro,4,8,Quarterly
Q3426,Macro,4,8,Quarterly
Q3427,Macro,4,8,Quarterly
Q3428,Macro,4,8,Quarterly
Q3429,Macro,4,8,Quarterly
Q3430,Macro,4,8,Quarterly
Q3431,Macro,4,8,Quarterly
Q3432,Macro,4,8,Quarterly
Q3433,Macro,4,8,Quarterly
Q3434,Macro,4,8,Quarterly
Q3435,Macro,4,8,Quarterly
Q3436,Macro,4,8,Quarterly
Q3437,Macro,4,8,Quarterly
Q3438,Macro,4,8,Quarterly
Q3439,Macro,4,8,Quarterly
Q3440,Macro,4,8,Quarterly
Q3441,Macro,4,8,Quarterly
Q3442,Macro,4,8,Quarterly
Q3443,Macro,4,8,Quarterly
Q3444,Macro,4,8,Quarterly
Q3445,Macro,4,8,Quarterly
Q3446,Macro,4,8,Quarterly
Q3447,Macro,4,8,Quarterly
Q3448,Macro,4,8,Quarterly
Q3449,Macro,4,8,Quarterly
Q3450,Macro,4,8,Quarterly
Q3451,Macro,4,8,Quarterly
Q3452,Macro,4,8,Quarterly
Q3453,Macro,4,8,Quarterly
Q3454,Macro,4,8,Quarterly
Q3455,Macro,4,8,Quarterly
Q3456,Macro,4,8,Quarterly
Q3457,Macro,4,8,Quarterly
Q3458,Macro,4,8,Quarterly
Q3459,Macro,4,8,Quarterly
Q3460,Macro,4,8,Quarterly
Q3461,Macro,4,8,Quarterly
Q3462,Macro,4,8,Quarterly
Q3463,Macro,4,8,Quarterly
Q3464,Macro,4,8,Quarterly
Q3465,Macro,4,8,Quarterly
Q3466,Macro,4,8,Quarterly
Q3467,Macro,4,8,Quarterly
Q3468,Macro,4,8,Quarterly
Q3469,Macro,4,8,Quarterly
Q3470,Macro,4,8,Quarterly
Q3471,Macro,4,8,Quarterly
Q3472,Macro,4,8,Quarterly
Q3473,Macro,4,8,Quarterly
Q3474,Macro,4,8,Quarterly
Q3475,Macro,4,8,Quarterly
Q3476,Macro,4,8,Quarterly
Q3477,Macro,4,8,Quarterly
Q3478,Macro,4,8,Quarterly
Q3479,Macro,4,8,Quarterly
Q3480,Macro,4,8,Quarterly
Q3481,Macro,4,8,Quarterly
Q3482,Macro,4,8,Quarterly
Q3483,Macro,4,8,Quarterly
Q3484,Macro,4,8,Quarterly
Q3485,Macro,4,8,Quarterly
Q3486,Macro,4,8,Quarterly
Q3487,Macro,4,8,Quarterly
Q3488,Macro,4,8,Quarterly
Q3489,Macro,4,8,Quarterly
Q3490,Macro,4,8,Quarterly
Q3491,Macro,4,8,Quarterly
Q3492,Macro,4,8,Quarterly
Q3493,Macro,4,8,Quarterly
Q3494,Macro,4,8,Quarterly
Q3495,Macro,4,8,Quarterly
Q3496,Macro,4,8,Quarterly
Q3497,Macro,4,8,Quarterly
Q3498,Macro,4,8,Quarterly
Q3499,Macro,4,8,Quarterly
Q3500,Macro,4,8,Quarterly
Q3501,Macro,4,8,Quarterly
Q3502,Macro,4,8,Quarterly
Q3503,Macro,4,8,Quarterly
Q3504,Macro,4,8,Quarterly
Q3505,Macro,4,8,Quarterly
Q3506,Macro,4,8,Quarterly
Q3507,Macro,4,8,Quarterly
Q3508,Macro,4,8,Quarterly
Q3509,Macro,4,8,Quarterly
Q3510,Macro,4,8,Quarterly
Q3511,Macro,4,8,Quarterly
Q3512,Macro,4,8,Quarterly
Q3513,Macro,4,8,Quarterly
Q3514,Macro,4,8,Quarterly
Q3515,Macro,4,8,Quarterly
Q3516,Macro,4,8,Quarterly
Q3517,Macro,4,8,Quarterly
Q3518,Macro,4,8,Quarterly
Q3519,Macro,4,8,Quarterly
Q3520,Macro,4,8,Quarterly
Q3521,Macro,4,8,Quarterly
Q3522,Macro,4,8,Quarterly
Q3523,Macro,4,8,Quarterly
Q3524,Macro,4,8,Quarterly
Q3525,Macro,4,8,Quarterly
Q3526,Macro,4,8,Quarterly
Q3527,Macro,4,8,Quarterly
Q3528,Macro,4,8,Quarterly
Q3529,Macro,4,8,Quarterly
Q3530,Macro,4,8,Quarterly
Q3531,Macro,4,8,Quarterly
Q3532,Macro,4,8,Quarterly
Q3533,Macro,4,8,Quarterly
Q3534,Macro,4,8,Quarterly
Q3535,Macro,4,8,Quarterly
Q3536,Macro,4,8,Quarterly
Q3537,Macro,4,8,Quarterly
Q3538,Macro,4,8,Quarterly
Q3539,Macro,4,8,Quarterly
Q3540,Macro,4,8,Quarterly
Q3541,Macro,4,8,Quarterly
Q3542,Macro,4,8,Quarterly
Q3543,Macro,4,8,Quarterly
Q3544,Macro,4,8,Quarterly
Q3545,Macro,4,8,Quarterly
Q3546,Macro,4,8,Quarterly
Q3547,Macro,4,8,Quarterly
Q3548,Macro,4,8,Quarterly
Q3549,Macro,4,8,Quarterly
Q3550,Macro,4,8,Quarterly
Q3551,Macro,4,8,Quarterly
Q3552,Macro,4,8,Quarterly
Q3553,Macro,4,8,Quarterly
Q3554,Macro,4,8,Quarterly
Q3555,Macro,4,8,Quarterly
Q3556,Macro,4,8,Quarterly
Q3557,Macro,4,8,Quarterly
Q3558,Macro,4,8,Quarterly
Q3559,Macro,4,8,Quarterly
Q3560,Macro,4,8,Quarterly
Q3561,Macro,4,8,Quarterly
Q3562,Macro,4,8,Quarterly
Q3563,Macro,4,8,Quarterly
Q3564,Macro,4,8,Quarterly
Q3565,Macro,4,8,Quarterly
Q3566,Macro,4,8,Quarterly
Q3567,Macro,4,8,Quarterly
Q3568,Macro,4,8,Quarterly
Q3569,Macro,4,8,Quarterly
Q3570,Macro,4,8,Quarterly
Q3571,Macro,4,8,Quarterly
Q3572,Macro,4,8,Quarterly
Q3573,Macro,4,8,Quarterly
Q3574,Macro,4,8,Quarterly
Q3575,Macro,4,8,Quarterly
Q3576,Macro,4,8,Quarterly
Q3577,Macro,4,8,Quarterly
Q3578,Macro,4,8,Quarterly
Q3579,Macro,4,8,Quarterly
Q3580,Macro,4,8,Quarterly
Q3581,Macro,4,8,Quarterly
Q3582,Macro,4,8,Quarterly
Q3583,Macro,4,8,Quarterly
Q3584,Macro,4,8,Quarterly
Q3585,Macro,4,8,Quarterly
Q3586,Macro,4,8,Quarterly
Q3587,Macro,4,8,Quarterly
Q3588,Macro,4,8,Quarterly
Q3589,Macro,4,8,Quarterly
Q3590,Macro,4,8,Quarterly
Q3591,Macro,4,8,Quarterly
Q3592,Macro,4,8,Quarterly
Q3593,Macro,4,8,Quarterly
Q3594,Macro,4,8,Quarterly
Q3595,Macro,4,8,Quarterly
Q3596,Macro,4,8,Quarterly
Q3597,Macro,4,8,Quarterly
Q3598,Macro,4,8,Quarterly
Q3599,Macro,4,8,Quarterly
Q3600,Macro,4,8,Quarterly
Q3601,Macro,4,8,Quarterly
Q3602,Macro,4,8,Quarterly
Q3603,Macro,4,8,Quarterly
Q3604,Macro,4,8,Quarterly
Q3605,Macro,4,8,Quarterly
Q3606,Macro,4,8,Quarterly
Q3607,Macro,4,8,Quarterly
Q3608,Macro,4,8,Quarterly
Q3609,Macro,4,8,Quarterly
Q3610,Macro,4,8,Quarterly
Q3611,Macro,4,8,Quarterly
Q3612,Macro,4,8,Quarterly
Q3613,Macro,4,8,Quarterly
Q3614,Macro,4,8,Quarterly
Q3615,Macro,4,8,Quarterly
Q3616,Macro,4,8,Quarterly
Q3617,Macro,4,8,Quarterly
Q3618,Macro,4,8,Quarterly
Q3619,Macro,4,8,Quarterly
Q3620,Macro,4,8,Quarterly
Q3621,Macro,4,8,Quarterly
Q3622,Macro,4,8,Quarterly
Q3623,Macro,4,8,Quarterly
Q3624,Macro,4,8,Quarterly
Q3625,Macro,4,8,Quarterly
Q3626,Macro,4,8,Quarterly
Q3627,Macro,4,8,Quarterly
Q3628,Macro,4,8,Quarterly
Q3629,Macro,4,8,Quarterly
Q3630,Macro,4,8,Quarterly
Q3631,Macro,4,8,Quarterly
Q3632,Macro,4,8,Quarterly
Q3633,Macro,4,8,Quarterly
Q3634,Macro,4,8,Quarterly
Q3635,Macro,4,8,Quarterly
Q3636,Macro,4,8,Quarterly
Q3637,Macro,4,8,Quarterly
Q3638,Macro,4,8,Quarterly
Q3639,Macro,4,8,Quarterly
Q3640,Macro,4,8,Quarterly
Q3641,Macro,4,8,Quarterly
Q3642,Macro,4,8,Quarterly
Q3643,Macro,4,8,Quarterly
Q3644,Macro,4,8,Quarterly
Q3645,Macro,4,8,Quarterly
Q3646,Macro,4,8,Quarterly
Q3647,Macro,4,8,Quarterly
Q3648,Macro,4,8,Quarterly
Q3649,Macro,4,8,Quarterly
Q3650,Macro,4,8,Quarterly
Q3651,Macro,4,8,Quarterly
Q3652,Macro,4,8,Quarterly
Q3653,Macro,4,8,Quarterly
Q3654,Macro,4,8,Quarterly
Q3655,Macro,4,8,Quarterly
Q3656,Macro,4,8,Quarterly
Q3657,Macro,4,8,Quarterly
Q3658,Macro,4,8,Quarterly
Q3659,Macro,4,8,Quarterly
Q3660,Macro,4,8,Quarterly
Q3661,Macro,4,8,Quarterly
Q3662,Macro,4,8,Quarterly
Q3663,Macro,4,8,Quarterly
Q3664,Macro,4,8,Quarterly
Q3665,Macro,4,8,Quarterly
Q3666,Macro,4,8,Quarterly
Q3667,Macro,4,8,Quarterly
Q3668,Macro,4,8,Quarterly
Q3669,Macro,4,8,Quarterly
Q3670,Macro,4,8,Quarterly
Q3671,Macro,4,8,Quarterly
Q3672,Macro,4,8,Quarterly
Q3673,Macro,4,8,Quarterly
Q3674,Macro,4,8,Quarterly
Q3675,Macro,4,8,Quarterly
Q3676,Macro,4,8,Quarterly
Q3677,Macro,4,8,Quarterly
Q3678,Macro,4,8,Quarterly
Q3679,Macro,4,8,Quarterly
Q3680,Macro,4,8,Quarterly
Q3681,Macro,4,8,Quarterly
Q3682,Macro,4,8,Quarterly
Q3683,Macro,4,8,Quarterly
Q3684,Macro,4,8,Quarterly
Q3685,Macro,4,8,Quarterly
Q3686,Macro,4,8,Quarterly
Q3687,Macro,4,8,Quarterly
Q3688,Macro,4,8,Quarterly
Q3689,Macro,4,8,Quarterly
Q3690,Macro,4,8,Quarterly
Q3691,Macro,4,8,Quarterly
Q3692,Macro,4,8,Quarterly
Q3693,Macro,4,8,Quarterly
Q3694,Macro,4,8,Quarterly
Q3695,Macro,4,8,Quarterly
Q3696,Macro,4,8,Quarterly
Q3697,Macro,4,8,Quarterly
Q3698,Macro,4,8,Quarterly
Q3699,Macro,4,8,Quarterly
Q3700,Macro,4,8,Quarterly
Q3701,Macro,4,8,Quarterly
Q3702,Macro,4,8,Quarterly
Q3703,Macro,4,8,Quarterly
Q3704,Macro,4,8,Quarterly
Q3705,Macro,4,8,Quarterly
Q3706,Macro,4,8,Quarterly
Q3707,Macro,4,8,Quarterly
Q3708,Macro,4,8,Quarterly
Q3709,Macro,4,8,Quarterly
Q3710,Macro,4,8,Quarterly
Q3711,Macro,4,8,Quarterly
Q3712,Macro,4,8,Quarterly
Q3713,Macro,4,8,Quarterly
Q3714,Macro,4,8,Quarterly
Q3715,Macro,4,8,Quarterly
Q3716,Macro,4,8,Quarterly
Q3717,Macro,4,8,Quarterly
Q3718,Macro,4,8,Quarterly
Q3719,Macro,4,8,Quarterly
Q3720,Macro,4,8,Quarterly
Q3721,Macro,4,8,Quarterly
Q3722,Macro,4,8,Quarterly
Q3723,Macro,4,8,Quarterly
Q3724,Macro,4,8,Quarterly
Q3725,Macro,4,8,Quarterly
Q3726,Macro,4,8,Quarterly
Q3727,Macro,4,8,Quarterly
Q3728,Macro,4,8,Quarterly
Q3729,Macro,4,8,Quarterly
Q3730,Macro,4,8,Quarterly
Q3731,Macro,4,8,Quarterly
Q3732,Macro,4,8,Quarterly
Q3733,Macro,4,8,Quarterly
Q3734,Macro,4,8,Quarterly
Q3735,Macro,4,8,Quarterly
Q3736,Macro,4,8,Quarterly
Q3737,Macro,4,8,Quarterly
Q3738,Macro,4,8,Quarterly
Q3739,Macro,4,8,Quarterly
Q3740,Macro,4,8,Quarterly
Q3741,Macro,4,8,Quarterly
Q3742,Macro,4,8,Quarterly
Q3743,Macro,4,8,Quarterly
Q3744,Macro,4,8,Quarterly
Q3745,Macro,4,8,Quarterly
Q3746,Macro,4,8,Quarterly
Q3747,Macro,4,8,Quarterly
Q3748,Macro,4,8,Quarterly
Q3749,Macro,4,8,Quarterly
Q3750,Macro,4,8,Quarterly
Q3751,Macro,4,8,Quarterly
Q3752,Macro,4,8,Quarterly
Q3753,Macro,4,8,Quarterly
Q3754,Macro,4,8,Quarterly
Q3755,Macro,4,8,Quarterly
Q3756,Macro,4,8,Quarterly
Q3757,Macro,4,8,Quarterly
Q3758,Macro,4,8,Quarterly
Q3759,Macro,4,8,Quarterly
Q3760,Macro,4,8,Quarterly
Q3761,Macro,4,8,Quarterly
Q3762,Macro,4,8,Quarterly
Q3763,Macro,4,8,Quarterly
Q3764,Macro,4,8,Quarterly
Q3765,Macro,4,8,Quarterly
Q3766,Macro,4,8,Quarterly
Q3767,Macro,4,8,Quarterly
Q3768,Macro,4,8,Quarterly
Q3769,Macro,4,8,Quarterly
Q3770,Macro,4,8,Quarterly
Q3771,Macro,4,8,Quarterly
Q3772,Macro,4,8,Quarterly
Q3773,Macro,4,8,Quarterly
Q3774,Macro,4,8,Quarterly
Q3775,Macro,4,8,Quarterly
Q3776,Macro,4,8,Quarterly
Q3777,Macro,4,8,Quarterly
Q3778,Macro,4,8,Quarterly
Q3779,Macro,4,8,Quarterly
Q3780,Macro,4,8,Quarterly
Q3781,Macro,4,8,Quarterly
Q3782,Macro,4,8,Quarterly
Q3783,Macro,4,8,Quarterly
Q3784,Macro,4,8,Quarterly
Q3785,Macro,4,8,Quarterly
Q3786,Macro,4,8,Quarterly
Q3787,Macro,4,8,Quarterly
Q3788,Macro,4,8,Quarterly
Q3789,Macro,4,8,Quarterly
Q3790,Macro,4,8,Quarterly
Q3791,Macro,4,8,Quarterly
Q3792,Macro,4,8,Quarterly
Q3793,Macro,4,8,Quarterly
Q3794,Macro,4,8,Quarterly
Q3795,Macro,4,8,Quarterly
Q3796,Macro,4,8,Quarterly
Q3797,Macro,4,8,Quarterly
Q3798,Macro,4,8,Quarterly
Q3799,Macro,4,8,Quarterly
Q3800,Macro,4,8,Quarterly
Q3801,Macro,4,8,Quarterly
Q3802,Macro,4,8,Quarterly
Q3803,Macro,4,8,Quarterly
Q3804,Macro,4,8,Quarterly
Q3805,Macro,4,8,Quarterly
Q3806,Macro,4,8,Quarterly
Q3807,Macro,4,8,Quarterly
Q3808,Macro,4,8,Quarterly
Q3809,Macro,4,8,Quarterly
Q3810,Macro,4,8,Quarterly
Q3811,Macro,4,8,Quarterly
Q3812,Macro,4,8,Quarterly
Q3813,Macro,4,8,Quarterly
Q3814,Macro,4,8,Quarterly
Q3815,Macro,4,8,Quarterly
Q3816,Macro,4,8,Quarterly
Q3817,Macro,4,8,Quarterly
Q3818,Macro,4,8,Quarterly
Q3819,Macro,4,8,Quarterly
Q3820,Macro,4,8,Quarterly
Q3821,Macro,4,8,Quarterly
Q3822,Macro,4,8,Quarterly
Q3823,Macro,4,8,Quarterly
Q3824,Macro,4,8,Quarterly
Q3825,Macro,4,8,Quarterly
Q3826,Macro,4,8,Quarterly
Q3827,Macro,4,8,Quarterly
Q3828,Macro,4,8,Quarterly
Q3829,Macro,4,8,Quarterly
Q3830,Macro,4,8,Quarterly
Q3831,Macro,4,8,Quarterly
Q3832,Macro,4,8,Quarterly
Q3833,Macro,4,8,Quarterly
Q3834,Macro,4,8,Quarterly
Q3835,Macro,4,8,Quarterly
Q3836,Macro,4,8,Quarterly
Q3837,Macro,4,8,Quarterly
Q3838,Macro,4,8,Quarterly
Q3839,Macro,4,8,Quarterly
Q3840,Macro,4,8,Quarterly
Q3841,Macro,4,8,Quarterly
Q3842,Macro,4,8,Quarterly
Q3843,Macro,4,8,Quarterly
Q3844,Macro,4,8,Quarterly
Q3845,Macro,4,8,Quarterly
Q3846,Macro,4,8,Quarterly
Q3847,Macro,4,8,Quarterly
Q3848,Macro,4,8,Quarterly
Q3849,Macro,4,8,Quarterly
Q3850,Macro,4,8,Quarterly
Q3851,Macro,4,8,Quarterly
Q3852,Macro,4,8,Quarterly
Q3853,Macro,4,8,Quarterly
Q3854,Macro,4,8,Quarterly
Q3855,Macro,4,8,Quarterly
Q3856,Macro,4,8,Quarterly
Q3857,Macro,4,8,Quarterly
Q3858,Macro,4,8,Quarterly
Q3859,Macro,4,8,Quarterly
Q3860,Macro,4,8,Quarterly
Q3861,Macro,4,8,Quarterly
Q3862,Macro,4,8,Quarterly
Q3863,Macro,4,8,Quarterly
Q3864,Macro,4,8,Quarterly
Q3865,Macro,4,8,Quarterly
Q3866,Macro,4,8,Quarterly
Q3867,Macro,4,8,Quarterly
Q3868,Macro,4,8,Quarterly
Q3869,Macro,4,8,Quarterly
Q3870,Macro,4,8,Quarterly
Q3871,Macro,4,8,Quarterly
Q3872,Macro,4,8,Quarterly
Q3873,Macro,4,8,Quarterly
Q3874,Macro,4,8,Quarterly
Q3875,Macro,4,8,Quarterly
Q3876,Macro,4,8,Quarterly
Q3877,Macro,4,8,Quarterly
Q3878,Macro,4,8,Quarterly
Q3879,Macro,4,8,Quarterly
Q3880,Macro,4,8,Quarterly
Q3881,Macro,4,8,Quarterly
Q3882,Macro,4,8,Quarterly
Q3883,Macro,4,8,Quarterly
Q3884,Macro,4,8,Quarterly
Q3885,Macro,4,8,Quarterly
Q3886,Macro,4,8,Quarterly
Q3887,Macro,4,8,Quarterly
Q3888,Macro,4,8,Quarterly
Q3889,Macro,4,8,Quarterly
Q3890,Macro,4,8,Quarterly
Q3891,Macro,4,8,Quarterly
Q3892,Macro,4,8,Quarterly
Q3893,Macro,4,8,Quarterly
Q3894,Macro,4,8,Quarterly
Q3895,Macro,4,8,Quarterly
Q3896,Macro,4,8,Quarterly
Q3897,Macro,4,8,Quarterly
Q3898,Macro,4,8,Quarterly
Q3899,Macro,4,8,Quarterly
Q3900,Macro,4,8,Quarterly
Q3901,Macro,4,8,Quarterly
Q3902,Macro,4,8,Quarterly
Q3903,Macro,4,8,Quarterly
Q3904,Macro,4,8,Quarterly
Q3905,Macro,4,8,Quarterly
Q3906,Macro,4,8,Quarterly
Q3907,Macro,4,8,Quarterly
Q3908,Macro,4,8,Quarterly
Q3909,Macro,4,8,Quarterly
Q3910,Macro,4,8,Quarterly
Q3911,Macro,4,8,Quarterly
Q3912,Macro,4,8,Quarterly
